Series Name,Series Code,Country Name,Country Code,2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],1999 [YR1999],1998 [YR1998],1997 [YR1997],1996 [YR1996],1995 [YR1995],1994 [YR1994],1993 [YR1993],1992 [YR1992],1991 [YR1991],1990 [YR1990],1989 [YR1989],1988 [YR1988],1987 [YR1987],1986 [YR1986],1985 [YR1985],1984 [YR1984],1983 [YR1983],1982 [YR1982],1981 [YR1981],1980 [YR1980],1979 [YR1979],1978 [YR1978],1977 [YR1977],1976 [YR1976],1975 [YR1975],1974 [YR1974],1973 [YR1973],1972 [YR1972],1971 [YR1971],1970 [YR1970],1969 [YR1969],1968 [YR1968],1967 [YR1967],1966 [YR1966],1965 [YR1965],1964 [YR1964],1963 [YR1963],1962 [YR1962],1961 [YR1961],1960 [YR1960]
"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,Germany,DEU,..,..,..,..,89.56259,88.40498,87.15738,87.25751,87.64862,88.00913,88.30641,87.41491,87.7248,88.05748,87.6288,86.26051,85.5198,84.31152,84.07851,..,85.84641,86.23573,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Germany,DEU,..,..,97.5934982299805,98.4092788696289,98.8119964599609,98.822639465332,99.7107162475586,100.810890197754,102.167610168457,103.762420654297,103.974838256836,103.158248901367,103.308319091797,102.242286682129,103.058288574219,102.279586791992,102.140197753906,101.820671081543,101.473670959473,100.501510620117,99.9306564331055,99.2756500244141,99.1372375488281,104.295501708984,104.506813049316,104.960166931152,105.698997497559,105.602767944336,100.852256774902,99.3001403808594,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Germany,DEU,..,..,..,85.29882,85.46939,86.12309,86.63283,87.32363,88.0323,88.47512,88.12181,88.17308,89.52043,89.12277,89.71943,90.09314,89.76944,89.62782,89.58207,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,Germany,DEU,..,..,0.941559970378876,0.939220011234283,0.949079990386963,0.953170001506805,0.953149974346161,0.952759981155396,0.947420001029968,0.947080016136169,0.948310017585754,0.947019994258881,0.972010016441345,0.97408002614975,0.971080005168915,0.974219977855682,0.975340008735657,0.975199997425079,0.978829979896545,0.980310022830963,0.979420006275177,0.974690020084381,0.970990002155304,0.971509993076324,0.967620015144348,0.964529991149902,0.963460028171539,0.958469986915588,0.970290005207062,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Germany,DEU,..,..,94.5529708862305,95.223503112793,96.1512298583984,96.3832321166992,97.2517929077148,98.3072204589844,99.3399810791016,100.876739501953,101.152847290039,100.286727905273,101.807891845703,100.868667602539,101.51139831543,100.913528442383,100.836486816406,100.513832092285,100.36402130127,99.4797515869141,98.8684692382813,97.9750900268555,97.6462097167969,102.754981994629,102.748870849609,103.022567749023,103.687606811523,103.313102722168,99.2969589233398,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Germany,DEU,..,..,..,84.68996,85.2448,86.06816,86.51205,87.15888,87.67107,88.14564,87.81084,87.81706,89.51332,89.09741,89.60937,89.89263,89.606,89.45682,89.38924,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Germany,DEU,..,..,100.421089172363,101.385803222656,101.310173034668,101.118949890137,102.031860351563,103.181327819824,104.853500366211,106.513397216797,106.666168212891,105.897361755371,104.739540100098,103.552528381348,104.5341796875,103.584098815918,103.386207580566,103.070350646973,102.534759521484,101.47779083252,100.946022033691,100.51927947998,100.563293457031,105.76872253418,106.187080383301,106.811637878418,107.620300292969,107.789253234863,102.337478637695,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,Germany,DEU,..,..,..,85.86768,85.68024,86.1748,86.74684,87.47962,88.37543,88.78922,88.41838,88.51269,89.52721,89.14697,89.82445,90.28461,89.92565,89.79134,89.76646,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Germany,DEU,..,..,70.342643737793,70.2466506958008,69.5805892944336,67.7468719482422,65.50390625,61.3868408203125,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.7920799255371,46.9425315856934,45.3274192810059,42.5005989074707,39.4206008911133,35.4325790405273,33.6599197387695,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Germany,DEU,..,..,1.03076994419098,1.01256000995636,0.996730029582977,0.980069994926453,0.954689979553223,0.939840018749237,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.880550026893616,0.841889977455139,0.803049981594086,0.769450008869171,0.75925999879837,0.742200016975403,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Germany,DEU,..,..,71.4854507446289,70.7068862915039,69.4628601074219,67.0439071655273,63.94287109375,59.4339904785156,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.6954612731934,42.829231262207,40.2740592956543,36.8490791320801,33.9138488769531,30.0792407989502,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Germany,DEU,..,..,69.2855529785156,69.8185501098633,69.6907119750977,68.4074478149414,66.9776763916016,63.2387199401855,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.7583084106445,50.8725509643555,50.1512794494629,47.8901786804199,44.6667404174805,40.527271270752,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,Germany,DEU,..,..,..,46.73839,47.12005,47.29219,47.36128,47.42538,47.36623,47.44775,47.49005,47.46105,48.11077,48.1634,48.09266,48.19512,48.24499,48.25474,48.3468,48.36544,48.35321,48.24102,48.1509,48.16133,48.04837,47.96151,47.92483,47.78838,48.09413,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,Germany,DEU,..,..,63.3475608825684,63.0150413513184,62.8254585266113,62.3735313415527,61.9616012573242,61.0846900939941,60.3361206054688,59.7840995788574,58.9622993469238,58.2441291809082,57.5988388061523,57.1800498962402,56.5051803588867,56.0314598083496,55.6042404174805,54.9446716308594,54.3518714904785,53.705150604248,53.0283088684082,51.0944213867188,..,49.3984909057617,48.9773597717285,46.9935684204102,45.2438697814941,45.5737686157227,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Secondary education, vocational pupils",SE.SEC.ENRL.VO,Germany,DEU,..,..,..,1347863.12896,1351989.48324,1320985.95497,1348527.19398,1338507.37383,1396380,1457886,1557160,1582678,1741243,1726660,1812986,1790168,1791293,1729839,1753409,1740473,1735846,1729976,1690193,2320465,2274624,2260978,2286317,2299144,2272063,2296087,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,Germany,DEU,..,..,..,35.8685,37.23952,37.77242,38.20723,38.11669,37.88868,38.21952,38.75857,38.39429,41.85292,42.03561,42.07672,42.58165,42.27633,42.53731,42.96659,42.96005,42.91809,43.12037,42.90273,44.14206,43.80632,43.69264,43.82831,43.62789,44.12607,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,Germany,DEU,..,6.98000001907349,7.28999996185303,7.55000019073486,7.65000009536743,7.75,7.98000001907349,8.10000038146973,8.34000015258789,8.48999977111816,8.42000007629395,8.4399995803833,8.84000015258789,9.22999954223633,9.23999977111816,9.42000007629395,8.8100004196167,8.23999977111816,8.28999996185303,8.52000045776367,7.82999992370605,7.78000020980835,8.15999984741211,8.11999988555908,7.98999977111816,8.5,8.36999988555908,8.32999992370605,8.09000015258789,7.94999980926514,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,Germany,DEU,..,11.8900003433228,12.1700000762939,12.5100002288818,12.8400001525879,13.3599996566772,13.5299997329712,13.8599996566772,14.3199996948242,14.3699998855591,14.2399997711182,14.2399997711182,13.9700002670288,14.2600002288818,14.5200004577637,14.7600002288818,14.7299995422363,13.8999996185303,13.3299999237061,13.1899995803833,13.2299995422363,13.1099996566772,13.1099996566772,13,12.6000003814697,12.3400001525879,12.2600002288818,11.75,11.4099998474121,10.8900003433228,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,Germany,DEU,..,9.60999965667725,9.89999961853027,10.1999998092651,10.4300003051758,10.75,10.960000038147,11.1999998092651,11.5699996948242,11.6700000762939,11.5699996948242,11.5900001525879,11.6599998474121,11.9899997711182,12.1400003433228,12.3699998855591,12.0699996948242,11.3699998855591,11.0900001525879,11.1300001144409,10.8699998855591,10.8000001907349,10.9799995422363,10.9099998474121,10.6400003433228,10.7200002670288,10.6300001144409,10.3299999237061,10.0299997329712,9.67000007629395,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sent domestic remittances in the past year (% age 15+),fin28.t.a,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Sent domestic remittances in the past year, female  (% age 15+)",fin28.t.a.2,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Sent domestic remittances in the past year, male (% age 15+)",fin28.t.a.1,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sent or received domestic remittances in the past year (% age 15+),fin26.28.t.a,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Sent or received domestic remittances in the past year, female (% age 15+)",fin26.28.t.a.2,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Sent or received domestic remittances in the past year, male (% age 15+)",fin26.28.t.a.1,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Germany,DEU,..,1.054,1.053,1.052,1.052,1.052,1.053,1.053,1.053,1.053,1.053,1.054,1.054,1.054,..,..,..,..,1.055,..,..,..,..,1.056,..,..,..,..,1.056,..,1.056,..,..,1.056,..,..,..,..,1.056,..,..,..,..,1.057,..,..,..,..,1.057,..,..,..,..,1.057,..,..,..,..,1.059,..,..
Share of all students in lower secondary education enrolled in vocational programmes (%),UIS.GTVP.2.V,Germany,DEU,..,..,4.57626,4.66068,3.73975,2.60905,2.50493,2.43618,2.49386,2.78206,2.90415,2.43194,1.24507,1.40998,1.4759,1.48345,1.41943,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Share of all students in post-secondary non-tertiary education enrolled in vocational programmes (%),UIS.GTVP.4.V,Germany,DEU,..,..,93.26425,92.53614,91.45682,90.88045,90.61089,90.4864,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Share of all students in upper secondary education enrolled in vocational programmes (%),UIS.GTVP.3.V,Germany,DEU,..,..,46.47394,45.62604,46.2747,46.7946,47.78272,47.50872,48.30781,48.58381,51.49402,53.22292,57.48074,57.41703,59.38291,60.25827,61.22434,62.18282,63.02987,63.34733,63.19001,64.62197,64.57119,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),IC.WEF.LLCO.FE.ZS,Germany,DEU,..,..,14.5504488946789,14.7696264466957,14.6883087835895,14.9738582608978,15.0344145035764,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Share of female directors (% of total directors),IC.WEF.LLCD.FE.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Share of female sole proprietors  (% of sole proprietors),IC.WEF.SOLO.FE.ZS,Germany,DEU,..,..,34.9777324178883,35.3950612183063,35.3995295653238,35.2014640115215,35.0736119032547,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Share of female students in lower secondary education enrolled in vocational programmes (%),UIS.GTVP.2.V.F,Germany,DEU,..,..,..,3.15395,2.86871,2.17887,2.16975,2.12842,2.24446,2.47085,2.57719,2.09981,0.99586,1.13363,1.17349,1.17728,1.12396,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Share of female students in post-secondary non-tertiary education enrolled in vocational programmes (%),UIS.GTVP.4.V.F,Germany,DEU,..,..,..,94.30443,93.47503,93.02027,92.77984,92.73135,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Share of female students in upper secondary education enrolled in vocational programmes (%),UIS.GTVP.3.V.F,Germany,DEU,..,..,..,36.6497,37.73949,38.35184,39.47645,39.09456,39.56479,40.01496,43.10377,44.53432,51.16001,51.15445,53.22819,54.43389,54.91692,55.93631,57.0627,57.33865,57.23206,59.43986,59.44922,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Share of male business owners  (% of total business owners),IC.WEF.LLCO.MA.ZS,Germany,DEU,..,..,85.4495511053211,85.2303735533043,85.3116912164105,85.0261417391022,84.9655854964236,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Share of male directors (% of total directors),IC.WEF.LLCD.MA.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Share of male sole proprietors  (% of sole proprietors),IC.WEF.SOLO.MA.ZS,Germany,DEU,..,..,65.0222675821117,64.6049387816937,64.6004704346762,64.7985359884785,64.9263880967453,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Share of male students in lower secondary education enrolled in vocational programmes (%),UIS.GTVP.2.V.M,Germany,DEU,..,..,..,6.01847,4.54045,3.00834,2.81693,2.7235,2.7272,3.07362,3.21129,2.74494,1.48142,1.67167,1.76226,1.7734,1.69999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Share of male students in post-secondary non-tertiary education enrolled in vocational programmes (%),UIS.GTVP.4.V.M,Germany,DEU,..,..,..,90.24146,88.77113,87.99953,87.7119,87.4913,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Share of male students in secondary education enrolled in vocational programmes (%),SE.SEC.ENRL.MA.VO.ZS,Germany,DEU,..,..,..,23.09017,22.68584,21.92585,21.9834,21.61361,22.28904,22.76609,23.69711,23.9739,24.67701,24.18957,24.71845,23.99896,23.83549,22.74266,22.87076,22.92303,23.09445,23.22655,23.03305,29.82916,29.78396,30.00937,30.55935,31.28828,32.60974,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Share of male students in upper secondary education enrolled in vocational programmes (%),UIS.GTVP.3.V.M,Germany,DEU,..,..,..,53.12977,53.47231,53.92758,54.8138,54.63507,55.64432,55.83145,58.58202,60.48766,63.11865,63.04349,64.86548,65.4954,66.89079,67.78647,68.42002,68.77547,68.55593,69.19528,69.04077,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Share of youth not in education, employment or training, female (% of female youth population)",SL.UEM.NEET.FE.ZS,Germany,DEU,..,6.19000005722046,6.46999979019165,6.71999979019165,7.34999990463257,6.98999977111816,7.23000001907349,7,7.92999982833862,8.34000015258789,9.03999996185303,9.39999961853027,9.46000003814697,10.210000038147,10.8699998855591,12.1099996566772,10.2799997329712,10.3299999237061,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Share of youth not in education, employment or training, male (% of male youth population)",SL.UEM.NEET.MA.ZS,Germany,DEU,..,5.17000007629395,5.38000011444092,5.84000015258789,6.07999992370605,5.40999984741211,5.53999996185303,5.53999996185303,6.30999994277954,6.65999984741211,7.57999992370605,8.22000026702881,7.44999980926514,8.43000030517578,9.27999973297119,10.4799995422363,9.89000034332275,9.73999977111816,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,Germany,DEU,..,5.65999984741211,5.90000009536743,6.26000022888184,6.69000005722046,6.17000007629395,6.3600001335144,6.25,7.09999990463257,7.48999977111816,8.30000019073486,8.80000019073486,8.43000030517578,9.30000019073486,10.0600004196167,11.2799997329712,10.0799999237061,10.0299997329712,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,Germany,DEU,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,..,..,..,..,..,..,..,..,..,..
Start-up procedures to register a business (number),IC.REG.PROC,Germany,DEU,..,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Start-up procedures to register a business, female (number)",IC.REG.PROC.FE,Germany,DEU,..,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Start-up procedures to register a business, male (number)",IC.REG.PROC.MA,Germany,DEU,..,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Germany,DEU,..,12.3,12.9,12.6,13,13.3,13.4,13.4,12.9,13.2,13.2,12.8,12.5,12.4,12.8,13.3,14,14.4,14.6,14.5,14.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,Germany,DEU,..,6.2,6.8,6.6,6.8,7.3,6.9,7.2,7,6.7,6.8,6.4,6.4,6.3,6.6,7,7.2,7.7,7.9,7.7,7.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,Germany,DEU,..,18.6,19.2,18.8,19.4,19.5,20.1,19.9,18.9,20,20,19.4,19,18.7,19.2,19.9,21.1,21.4,21.5,21.7,21.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Survival Rate from Age 15-60,HD.HCI.AMRT,Germany,DEU,0.930892467498779,..,0.928100526332855,0.9313,..,..,..,..,..,..,0.923013806343079,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,Germany,DEU,0.952926993370056,..,0.951181769371033,0.953,..,..,..,..,..,..,0.946913123130798,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,Germany,DEU,0.909693598747253,..,0.905917346477509,0.9105,..,..,..,..,..,..,0.900015413761139,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,Germany,DEU,..,..,39.7631187438965,39.3031196594238,39.0582008361816,38.2230491638184,38.0184288024902,37.7247695922852,..,..,..,..,..,..,..,..,..,..,32.226879119873,31.3974704742432,30.9580192565918,30.4751396179199,..,29.443229675293,28.692569732666,28.9662799835205,27.8644790649414,27.5580196380615,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,Germany,DEU,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,..,..,..,..,..,..,..,..,..,..
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Germany,DEU,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,..,..,..,..,..,..,..,..,..,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Germany,DEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..
The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),SG.LAW.ASST.AR,Germany,DEU,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,..,..,..,..,..,..,..,..,..,..
The law prohibits discrimination in access to credit based on gender (1=yes; 0=no),SG.LAW.CRDD.GR,Germany,DEU,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..
